Id. de pedido;Cliente;Empleado;Fecha de pedido;Fecha de entrega;Fecha de envío;Forma de envío;Cargo;Nombre de destinatario;Dirección de destinatario;Ciudad de destinatario;Región de destinatario;Código postal de destinatario;País de destinatario
12087;RATTC;2;6/4/2020 00:00;4/5/2020 00:00;14/4/2020 00:00;3;$ 55,12;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;Estados Unidos
12088;FOLKO;2;6/4/2020 00:00;4/5/2020 00:00;14/4/2020 00:00;2;$ 197,30;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Suecia
12089;SAVEA;4;6/4/2020 00:00;4/5/2020 00:00;16/4/2020 00:00;1;$ 141,16;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;Estados Unidos
12090;THECR;3;6/4/2020 00:00;4/5/2020 00:00;8/4/2020 00:00;3;$ 14,91;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;Estados Unidos
12091;MAISD;3;7/4/2020 00:00;5/5/2020 00:00;20/4/2020 00:00;1;$ 44,84;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Bélgica
12092;WILMK;2;7/4/2020 00:00;5/5/2020 00:00;10/4/2020 00:00;1;$ 0,75;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finlandia
12093;GREAL;3;7/4/2020 00:00;5/5/2020 00:00;15/4/2020 00:00;2;$ 25,19;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;Estados Unidos
12094;PRINI;8;8/4/2020 00:00;6/5/2020 00:00;13/4/2020 00:00;2;$ 202,24;Princesa Isabel Vinhos;Estrada da saúde n. 58;Lisboa;;1756;Portugal
12095;ERNSH;7;8/4/2020 00:00;6/5/2020 00:00;;3;$ 79,46;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
12096;GODOS;2;8/4/2020 00:00;6/5/2020 00:00;10/4/2020 00:00;1;$ 59,11;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;España
12097;REGGC;2;9/4/2020 00:00;7/5/2020 00:00;21/4/2020 00:00;2;$ 28,71;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italia
12098;ALFKI;3;9/4/2020 00:00;7/5/2020 00:00;13/4/2020 00:00;1;$ 1,21;Alfreds Futterkiste;Obere Str. 57;Berlín;;12209;Alemania
12099;FRANK;1;9/4/2020 00:00;23/4/2020 00:00;17/4/2020 00:00;3;$ 242,95;Frankenversand;Berliner Platz 43;München;;80805;Alemania
12100;ROMEY;2;9/4/2020 00:00;7/5/2020 00:00;10/4/2020 00:00;1;$ 32,99;Romero y tomillo;Gran Vía, 1;Madrid;;28001;España
12101;LINOD;2;10/4/2020 00:00;8/5/2020 00:00;15/4/2020 00:00;3;$ 23,60;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
12102;SANTG;2;10/4/2020 00:00;24/4/2020 00:00;20/4/2020 00:00;2;$ 4,62;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Noruega
12103;AROUT;9;10/4/2020 00:00;8/5/2020 00:00;13/4/2020 00:00;2;$ 33,80;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;Reino Unido
12104;ERNSH;9;13/4/2020 00:00;11/5/2020 00:00;20/4/2020 00:00;2;$ 754,26;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
12105;LONEP;4;13/4/2020 00:00;11/5/2020 00:00;16/4/2020 00:00;2;$ 11,65;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;Estados Unidos
12106;RANCH;6;13/4/2020 00:00;11/5/2020 00:00;;3;$ 3,17;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
12107;OTTIK;2;14/4/2020 00:00;12/5/2020 00:00;16/4/2020 00:00;2;$ 43,30;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Alemania
12108;QUICK;3;14/4/2020 00:00;12/5/2020 00:00;21/4/2020 00:00;1;$ 297,18;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Alemania
12109;HANAR;9;14/4/2020 00:00;12/5/2020 00:00;4/5/2020 00:00;2;$ 6,27;Hanari Carnes;Rua do Paço, 67;Río de Janeiro;RJ;05454-876;Brasil
12110;BSBEV;1;14/4/2020 00:00;28/4/2020 00:00;24/4/2020 00:00;2;$ 123,83;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;Reino Unido
12111;EASTC;4;15/4/2020 00:00;13/5/2020 00:00;20/4/2020 00:00;1;$ 74,36;Eastern Connection;35 King George;London;;WX3 6FW;Reino Unido
12112;WARTH;6;15/4/2020 00:00;13/5/2020 00:00;24/4/2020 00:00;3;$ 29,17;Wartian Herkku;Torikatu 38;Oulu;;90110;Finlandia
12113;FRANS;4;15/4/2020 00:00;13/5/2020 00:00;28/4/2020 00:00;1;$ 47,09;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italia
12114;BOTTM;1;16/4/2020 00:00;14/5/2020 00:00;20/4/2020 00:00;1;$ 52,52;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canadá
12115;KOENE;2;16/4/2020 00:00;14/5/2020 00:00;22/4/2020 00:00;1;$ 29,59;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Alemania
12116;CHOPS;4;16/4/2020 00:00;14/5/2020 00:00;27/4/2020 00:00;1;$ 47,84;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Suiza
12117;SAVEA;7;17/4/2020 00:00;15/5/2020 00:00;27/4/2020 00:00;2;$ 830,75;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;Estados Unidos
12118;SAVEA;6;17/4/2020 00:00;15/5/2020 00:00;24/4/2020 00:00;2;$ 227,22;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;Estados Unidos
12119;WHITC;2;17/4/2020 00:00;15/5/2020 00:00;23/4/2020 00:00;3;$ 606,19;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;Estados Unidos
12120;RICSU;7;17/4/2020 00:00;15/5/2020 00:00;23/4/2020 00:00;3;$ 84,74;Richter Supermarkt;Starenweg 5;Genève;;1204;Suiza
12121;OLDWO;8;20/4/2020 00:00;1/6/2020 00:00;27/4/2020 00:00;1;$ 40,32;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;Estados Unidos
12122;SUPRD;2;20/4/2020 00:00;18/5/2020 00:00;24/4/2020 00:00;2;$ 0,17;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Bélgica
12123;DRACD;8;20/4/2020 00:00;18/5/2020 00:00;22/4/2020 00:00;3;$ 149,47;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Alemania
12124;GODOS;7;21/4/2020 00:00;19/5/2020 00:00;27/4/2020 00:00;1;$ 3,20;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;España
12125;SUPRD;1;21/4/2020 00:00;19/5/2020 00:00;30/4/2020 00:00;2;$ 29,59;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Bélgica
12126;LINOD;1;21/4/2020 00:00;19/5/2020 00:00;;2;$ 65,00;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
12127;GREAL;4;22/4/2020 00:00;20/5/2020 00:00;;3;$ 18,84;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;Estados Unidos
12128;CHOPS;3;22/4/2020 00:00;20/5/2020 00:00;28/4/2020 00:00;2;$ 48,22;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Suiza
12129;COMMI;2;22/4/2020 00:00;6/5/2020 00:00;1/5/2020 00:00;1;$ 29,99;Comércio Mineiro;Av. dos Lusíadas, 23;São Paulo;SP;05432-043;Brasil
12130;SPECD;5;22/4/2020 00:00;20/5/2020 00:00;29/4/2020 00:00;2;$ 8,80;Spécialités du monde;25, rue Lauriston;Paris;;75016;Francia
12131;WOLZA;4;23/4/2020 00:00;21/5/2020 00:00;1/5/2020 00:00;1;$ 8,72;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Polonia
12132;BOTTM;6;23/4/2020 00:00;21/5/2020 00:00;;2;$ 70,58;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canadá
12133;WANDK;8;23/4/2020 00:00;21/5/2020 00:00;24/4/2020 00:00;2;$ 71,64;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Alemania
12134;EASTC;7;24/4/2020 00:00;22/5/2020 00:00;1/5/2020 00:00;3;$ 46,62;Eastern Connection;35 King George;London;;WX3 6FW;Reino Unido
12135;BOTTM;7;24/4/2020 00:00;22/5/2020 00:00;30/4/2020 00:00;3;$ 24,12;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canadá
12136;GOURL;3;24/4/2020 00:00;22/5/2020 00:00;4/5/2020 00:00;1;$ 8,34;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brasil
12137;FOLKO;8;27/4/2020 00:00;25/5/2020 00:00;5/5/2020 00:00;2;$ 59,41;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Suecia
12138;LAMAI;7;27/4/2020 00:00;25/5/2020 00:00;;3;$ 2,79;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;Francia
12139;HANAR;3;27/4/2020 00:00;25/5/2020 00:00;1/5/2020 00:00;1;$ 67,26;Hanari Carnes;Rua do Paço, 67;Río de Janeiro;RJ;05454-876;Brasil
12140;PICCO;2;27/4/2020 00:00;25/5/2020 00:00;29/4/2020 00:00;2;$ 53,05;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
12141;CACTU;8;28/4/2020 00:00;26/5/2020 00:00;;1;$ 0,33;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
12142;HILAA;7;28/4/2020 00:00;26/5/2020 00:00;5/5/2020 00:00;2;$ 120,92;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
12143;EASTC;8;28/4/2020 00:00;12/5/2020 00:00;1/5/2020 00:00;2;$ 278,96;Eastern Connection;35 King George;London;;WX3 6FW;Reino Unido
12144;NORTS;3;29/4/2020 00:00;27/5/2020 00:00;1/5/2020 00:00;3;$ 4,13;North/South;"South House
300 Queensbridge";London;;SW7 1RZ;Reino Unido
12145;BLAUS;9;29/4/2020 00:00;27/5/2020 00:00;;3;$ 31,14;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Alemania
12146;RICAR;2;29/4/2020 00:00;10/6/2020 00:00;;2;$ 85,80;Ricardo Adocicados;Av. Copacabana, 267;Río de Janeiro;RJ;02389-890;Brasil
12147;FRANS;2;30/4/2020 00:00;28/5/2020 00:00;4/5/2020 00:00;2;$ 10,98;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italia
12148;GREAL;4;30/4/2020 00:00;11/6/2020 00:00;;3;$ 14,01;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;Estados Unidos
12149;REGGC;4;30/4/2020 00:00;28/5/2020 00:00;;2;$ 29,93;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italia
12150;HUNGO;3;30/4/2020 00:00;28/5/2020 00:00;6/5/2020 00:00;2;$ 81,73;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Irlanda
12151;SAVEA;1;1/5/2020 00:00;29/5/2020 00:00;4/5/2020 00:00;1;$ 30,09;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;Estados Unidos
12152;LILAS;8;1/5/2020 00:00;29/5/2020 00:00;;1;$ 12,91;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
12153;WHITC;7;1/5/2020 00:00;29/5/2020 00:00;4/5/2020 00:00;2;$ 44,72;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;Estados Unidos
12154;DRACD;1;4/5/2020 00:00;18/5/2020 00:00;6/5/2020 00:00;2;$ 7,98;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Alemania
12155;QUEEN;8;4/5/2020 00:00;1/6/2020 00:00;;2;$ 81,75;Queen Cozinha;Alameda dos Canàrios, 891;São Paulo;SP;05487-020;Brasil
12156;TORTU;1;4/5/2020 00:00;1/6/2020 00:00;6/5/2020 00:00;2;$ 15,67;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;5033;México
12157;LEHMS;2;5/5/2020 00:00;2/6/2020 00:00;;1;$ 136,00;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M. ;;60528;Alemania
12158;LILAS;1;5/5/2020 00:00;2/6/2020 00:00;;1;$ 0,93;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
12159;ERNSH;4;5/5/2020 00:00;2/6/2020 00:00;;2;$ 258,64;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
12160;PERIC;2;5/5/2020 00:00;2/6/2020 00:00;;2;$ 24,95;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;;5033;México
12161;SIMOB;7;6/5/2020 00:00;3/6/2020 00:00;;2;$ 18,44;Simons bistro;Vinbæltet 34;København;;1734;Dinamarca
12162;RICSU;8;6/5/2020 00:00;3/6/2020 00:00;;2;$ 6,19;Richter Supermarkt;Starenweg 5;Genève;;1204;Suiza
12163;BONAP;4;6/5/2020 00:00;3/6/2020 00:00;;2;$ 38,28;Bon app';12, rue des Bouchers;Marseille;;13008;Francia
12164;RATTC;1;6/5/2020 00:00;3/6/2020 00:00;;2;$ 8,53;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;Estados Unidos
12165;WILMK;5;4/7/2021 00:00;1/8/2021 00:00;16/7/2021 00:00;3;$ 32,38;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finlandia
12166;TOMSP;6;5/7/2021 00:00;16/8/2021 00:00;10/7/2021 00:00;1;$ 11,61;Toms Spezialitäten;Luisenstr. 48;Münster;;44087;Alemania
12167;HANAR;4;8/7/2021 00:00;5/8/2021 00:00;12/7/2021 00:00;2;$ 65,83;Hanari Carnes;Rua do Paço, 67;Río de Janeiro;RJ;05454-876;Brasil
12168;VICTE;3;8/7/2021 00:00;5/8/2021 00:00;15/7/2021 00:00;1;$ 41,34;Victuailles en stock;2, rue du Commerce;Lyon;;69004;Francia
12169;SUPRD;4;9/7/2021 00:00;6/8/2021 00:00;11/7/2021 00:00;2;$ 51,30;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Bélgica
12170;HANAR;3;10/7/2021 00:00;24/7/2021 00:00;16/7/2021 00:00;2;$ 58,17;Hanari Carnes;Rua do Paço, 67;Río de Janeiro;RJ;05454-876;Brasil
12171;CHOPS;5;11/7/2021 00:00;8/8/2021 00:00;23/7/2021 00:00;2;$ 22,98;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Suiza
12172;RICSU;9;12/7/2021 00:00;9/8/2021 00:00;15/7/2021 00:00;3;$ 148,33;Richter Supermarkt;Starenweg 5;Genève;;1204;Suiza
12173;WELLI;3;15/7/2021 00:00;12/8/2021 00:00;17/7/2021 00:00;2;$ 13,97;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brasil
12174;HILAA;4;16/7/2021 00:00;13/8/2021 00:00;22/7/2021 00:00;3;$ 81,91;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
12175;ERNSH;1;17/7/2021 00:00;14/8/2021 00:00;23/7/2021 00:00;1;$ 140,51;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
12176;CENTC;4;18/7/2021 00:00;15/8/2021 00:00;25/7/2021 00:00;3;$ 3,25;Centro comercial Moctezuma;Sierras de Granada 9993;México D.F.;;5022;México
12177;OTTIK;4;19/7/2021 00:00;16/8/2021 00:00;29/7/2021 00:00;1;$ 55,09;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Alemania
12178;QUEDE;4;19/7/2021 00:00;16/8/2021 00:00;30/7/2021 00:00;2;$ 3,05;Que Delícia;Rua da Panificadora, 12;Río de Janeiro;RJ;02389-673;Brasil
12179;RATTC;8;22/7/2021 00:00;19/8/2021 00:00;25/7/2021 00:00;3;$ 48,29;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;Estados Unidos
12180;ERNSH;9;23/7/2021 00:00;20/8/2021 00:00;31/7/2021 00:00;3;$ 146,06;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
12181;FOLKO;6;24/7/2021 00:00;21/8/2021 00:00;23/8/2021 00:00;3;$ 3,67;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Suecia
12182;BLONP;2;25/7/2021 00:00;22/8/2021 00:00;12/8/2021 00:00;1;$ 55,28;Blondel père et fils;24, place Kléber;Strasbourg;;67000;Francia
12183;WARTH;3;26/7/2021 00:00;6/9/2021 00:00;31/7/2021 00:00;3;$ 25,73;Wartian Herkku;Torikatu 38;Oulu;;90110;Finlandia
12184;FRANK;4;29/7/2021 00:00;26/8/2021 00:00;6/8/2021 00:00;1;$ 208,58;Frankenversand;Berliner Platz 43;München;;80805;Alemania
12185;GROSR;8;30/7/2021 00:00;27/8/2021 00:00;2/8/2021 00:00;3;$ 66,29;GROSELLA-Restaurante;5ª Ave. Los Palos Grandes;Caracas;DF;1081;Venezuela
12186;WHITC;5;31/7/2021 00:00;14/8/2021 00:00;9/8/2021 00:00;1;$ 4,56;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;Estados Unidos
12187;WARTH;1;1/8/2021 00:00;29/8/2021 00:00;2/8/2021 00:00;1;$ 136,54;Wartian Herkku;Torikatu 38;Oulu;;90110;Finlandia
12188;SPLIR;6;1/8/2021 00:00;29/8/2021 00:00;30/8/2021 00:00;2;$ 4,54;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;Estados Unidos
12189;RATTC;6;2/8/2021 00:00;30/8/2021 00:00;6/8/2021 00:00;2;$ 98,03;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;Estados Unidos
12190;QUICK;3;5/8/2021 00:00;2/9/2021 00:00;12/8/2021 00:00;3;$ 76,07;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Alemania
12191;VINET;6;6/8/2021 00:00;3/9/2021 00:00;16/8/2021 00:00;1;$ 6,01;Vins et alcools Chevalier;59 rue de l'Abbaye;Reims;;51100;Francia
12192;MAGAA;1;7/8/2021 00:00;4/9/2021 00:00;9/8/2021 00:00;1;$ 26,93;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bérgamo;;24100;Italia
12193;TORTU;8;8/8/2021 00:00;22/8/2021 00:00;14/8/2021 00:00;3;$ 13,84;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;5033;México
12194;MORGK;2;9/8/2021 00:00;6/9/2021 00:00;13/8/2021 00:00;3;$ 125,77;Morgenstern Gesundkost;Heerstr. 22;Leipzig;;4179;Alemania
12195;BERGS;8;12/8/2021 00:00;9/9/2021 00:00;16/8/2021 00:00;2;$ 92,69;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Suecia
12196;LEHMS;8;13/8/2021 00:00;10/9/2021 00:00;16/8/2021 00:00;2;$ 25,83;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M. ;;60528;Alemania
12197;BERGS;2;14/8/2021 00:00;11/9/2021 00:00;12/9/2021 00:00;1;$ 8,98;Berglunds snabbköp;Berguvsvägen  8;Luleå;;S-958 22;Suecia
12198;ROMEY;4;14/8/2021 00:00;28/8/2021 00:00;21/8/2021 00:00;1;$ 2,94;Romero y tomillo;Gran Vía, 1;Madrid;;28001;España
12199;ROMEY;4;15/8/2021 00:00;12/9/2021 00:00;21/8/2021 00:00;1;$ 12,69;Romero y tomillo;Gran Vía, 1;Madrid;;28001;España
12200;LILAS;3;16/8/2021 00:00;13/9/2021 00:00;23/8/2021 00:00;3;$ 84,81;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
12201;LEHMS;4;19/8/2021 00:00;16/9/2021 00:00;27/8/2021 00:00;1;$ 76,56;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M. ;;60528;Alemania
12202;QUICK;1;20/8/2021 00:00;17/9/2021 00:00;26/8/2021 00:00;2;$ 76,83;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Alemania
12203;QUICK;8;21/8/2021 00:00;18/9/2021 00:00;30/8/2021 00:00;3;$ 229,24;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Alemania
12204;RICAR;8;22/8/2021 00:00;19/9/2021 00:00;28/8/2021 00:00;3;$ 12,76;Ricardo Adocicados;Av. Copacabana, 267;Río de Janeiro;RJ;02389-890;Brasil
12205;REGGC;4;23/8/2021 00:00;20/9/2021 00:00;3/9/2021 00:00;1;$ 7,45;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italia
12206;BSBEV;7;26/8/2021 00:00;23/9/2021 00:00;28/8/2021 00:00;3;$ 22,77;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;Reino Unido
12207;COMMI;8;27/8/2021 00:00;24/9/2021 00:00;3/9/2021 00:00;1;$ 79,70;Comércio Mineiro;Av. dos Lusíadas, 23;São Paulo;SP;05432-043;Brasil
12208;QUEDE;6;27/8/2021 00:00;24/9/2021 00:00;4/9/2021 00:00;2;$ 6,40;Que Delícia;Rua da Panificadora, 12;Río de Janeiro;RJ;02389-673;Brasil
12209;TRADH;1;28/8/2021 00:00;25/9/2021 00:00;2/9/2021 00:00;2;$ 1,35;Tradição Hipermercados;Av. Inês de Castro, 414;São Paulo;SP;05634-030;Brasil
12210;TORTU;1;29/8/2021 00:00;26/9/2021 00:00;11/9/2021 00:00;3;$ 21,18;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;5033;México
12211;RATTC;4;30/8/2021 00:00;27/9/2021 00:00;5/9/2021 00:00;2;$ 147,26;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;Estados Unidos
12212;WARTH;8;13/1/2021 00:00;15/1/2021 00:00;10/2/2021 00:00;2;$ 3,77;Wartian Herkku;Torikatu 38;Oulu;;90110;Finlandia
12213;LAMAI;3;14/1/2021 00:00;16/1/2021 00:00;11/2/2021 00:00;2;$ 95,66;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;Francia
12214;FAMIA;2;14/1/2021 00:00;17/1/2021 00:00;11/2/2021 00:00;3;$ 21,48;Familia Arquibaldo;Rua Orós, 92;São Paulo;SP;05442-030;Brasil
12215;HUNGC;3;15/1/2021 00:00;24/1/2021 00:00;12/2/2021 00:00;1;$ 0,20;Hungry Coyote Import Store;"City Center Plaza
516 Main St.";Elgin;OR;97827;Estados Unidos
12216;WARTH;8;16/1/2021 00:00;27/1/2021 00:00;13/2/2021 00:00;3;$ 22,72;Wartian Herkku;Torikatu 38;Oulu;;90110;Finlandia
12217;SIMOB;4;16/1/2021 00:00;28/1/2021 00:00;13/2/2021 00:00;3;$ 70,29;Simons bistro;Vinbæltet 34;København;;1734;Dinamarca
12218;QUICK;4;17/1/2021 00:00;24/1/2021 00:00;14/2/2021 00:00;1;$ 17,55;QUICK-Stop;Taucherstraße 10;Cunewalde;;1307;Alemania
12219;RICSU;4;20/1/2021 00:00;30/1/2021 00:00;17/2/2021 00:00;2;$ 137,35;Richter Supermarkt;Starenweg 5;Genève;;1204;Suiza
12220;WELLI;3;21/1/2021 00:00;27/1/2021 00:00;18/2/2021 00:00;1;$ 44,12;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brasil
12221;QUEDE;8;21/1/2021 00:00;27/1/2021 00:00;4/3/2021 00:00;1;$ 99,23;Que Delícia;Rua da Panificadora, 12;Río de Janeiro;RJ;02389-673;Brasil
12222;FRANS;2;22/1/2021 00:00;31/1/2021 00:00;19/2/2021 00:00;1;$ 3,02;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italia
12223;GOURL;6;23/1/2021 00:00;24/2/2021 00:00;6/2/2021 00:00;3;$ 24,50;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brasil
12224;MEREP;7;23/1/2021 00:00;27/1/2021 00:00;20/2/2021 00:00;2;$ 370,61;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canadá
12225;LAMAI;6;24/1/2021 00:00;14/2/2021 00:00;21/2/2021 00:00;2;$ 7,93;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;Francia
12226;GALED;4;27/1/2021 00:00;6/2/2021 00:00;24/2/2021 00:00;1;$ 18,69;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;;8022;España
12227;PICCO;4;27/1/2021 00:00;3/3/2021 00:00;24/2/2021 00:00;2;$ 31,29;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
12228;REGGC;7;28/1/2021 00:00;4/2/2021 00:00;25/2/2021 00:00;1;$ 11,09;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italia
12229;HUNGO;3;29/1/2021 00:00;7/2/2021 00:00;12/3/2021 00:00;2;$ 56,63;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Irlanda
12230;ERNSH;4;30/1/2021 00:00;3/2/2021 00:00;13/2/2021 00:00;1;$ 458,78;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
12231;BOTTM;4;30/1/2021 00:00;7/2/2021 00:00;13/2/2021 00:00;2;$ 44,17;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canadá
12232;SPLIR;3;31/1/2021 00:00;7/2/2021 00:00;14/2/2021 00:00;2;$ 4,34;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;Estados Unidos
12233;PRINI;3;3/2/2021 00:00;4/3/2021 00:00;3/3/2021 00:00;3;$ 73,83;Princesa Isabel Vinhos;Estrada da saúde n. 58;Lisboa;;1756;Portugal
12234;FOLKO;3;3/2/2021 00:00;13/2/2021 00:00;3/3/2021 00:00;2;$ 17,92;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Suecia
12235;CONSH;8;4/2/2021 00:00;7/2/2021 00:00;18/3/2021 00:00;2;$ 9,21;Consolidated Holdings;"Berkeley Gardens
12  Brewery ";London;;WX1 6LT;Reino Unido
12236;BLONP;3;5/2/2021 00:00;11/2/2021 00:00;5/3/2021 00:00;2;$ 156,66;Blondel père et fils;24, place Kléber;Strasbourg;;67000;Francia
12237;WARTH;8;5/2/2021 00:00;12/2/2021 00:00;5/3/2021 00:00;1;$ 19,97;Wartian Herkku;Torikatu 38;Oulu;;90110;Finlandia
12238;TOMSP;3;6/2/2021 00:00;14/2/2021 00:00;6/3/2021 00:00;2;$ 8,24;Toms Spezialitäten;Luisenstr. 48;Münster;;44087;Alemania
12239;MEREP;6;7/2/2021 00:00;10/2/2021 00:00;7/3/2021 00:00;3;$ 4,07;Mère Paillarde;43 rue St. Laurent;Montréal;Québec;H1J 1C3;Canadá
12240;SAVEA;4;10/2/2021 00:00;28/2/2021 00:00;10/3/2021 00:00;2;$ 86,53;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;Estados Unidos
